,gene,kl_divergence,p_value,fdr
7012,Tmem144,2.898997646159386,0.02197802197802198,0.050138535340584295
7013,Hbb.b1,3.145108961563322,0.02197802197802198,0.050138535340584295
7014,Prdm10,3.2296175882466707,0.02197802197802198,0.050138535340584295
7015,Gm12429,3.3421532283869344,0.02197802197802198,0.050138535340584295
7016,X1810044D09Rik,3.419466891352317,0.02197802197802198,0.050138535340584295
7017,Dazl,3.7371840661494775,0.02197802197802198,0.050138535340584295
7018,Ephx3,3.9569502754195254,0.02197802197802198,0.050138535340584295
7019,Vmn2r46,4.166102496059669,0.02197802197802198,0.050138535340584295
7020,Fam71f2,4.167823668120764,0.02197802197802198,0.050138535340584295
7021,B230208H11Rik,4.184972659673653,0.02197802197802198,0.050138535340584295
7022,Spta1,4.211329355745391,0.02197802197802198,0.050138535340584295
7023,Gm1631,4.235520717098273,0.02197802197802198,0.050138535340584295
7024,Gm16897,4.249083131244316,0.02197802197802198,0.050138535340584295
7025,Elovl3,4.3789229910833285,0.02197802197802198,0.050138535340584295
7026,Corin,4.3789229910833285,0.02197802197802198,0.050138535340584295
7027,Olfr549,4.3789229910833285,0.02197802197802198,0.050138535340584295
7028,Tiam2,0.5914037264707,0.022977022977022976,0.051951855787704046
7029,Rap1a,0.6130066465466412,0.022977022977022976,0.051951855787704046
7030,Ncdn,0.6287177921238785,0.022977022977022976,0.051951855787704046
7031,Wipf3,0.6927973423474308,0.022977022977022976,0.051951855787704046
7032,Samd4,0.776213331600754,0.022977022977022976,0.051951855787704046
7033,Fos,0.8079768018528692,0.022977022977022976,0.051951855787704046
7034,Slc9a3r2,0.8090057140572187,0.022977022977022976,0.051951855787704046
7035,Pak1ip1,0.8427063482282392,0.022977022977022976,0.051951855787704046
7036,Plekhm2,0.8518075019084921,0.022977022977022976,0.051951855787704046
7037,Sgsm1,0.8888118048346908,0.022977022977022976,0.051951855787704046
7038,X9830001H06Rik,0.9127148454448939,0.022977022977022976,0.051951855787704046
7039,Dennd6b,0.9394955224488065,0.022977022977022976,0.051951855787704046
7040,Drp2,0.9465130970821287,0.022977022977022976,0.051951855787704046
7041,Ccl27a,0.9603003975702837,0.022977022977022976,0.051951855787704046
7042,Btbd2,0.9713514982413045,0.022977022977022976,0.051951855787704046
7043,Sgsm3,0.9838461376631125,0.022977022977022976,0.051951855787704046
7044,Mical3,0.9857115536357679,0.022977022977022976,0.051951855787704046
7045,Snx16,0.9874671484682342,0.022977022977022976,0.051951855787704046
7046,Fdft1,1.0016696347783278,0.022977022977022976,0.051951855787704046
7047,Nfyc,1.0076721158803124,0.022977022977022976,0.051951855787704046
7048,Mtmr11,1.0260320496254764,0.022977022977022976,0.051951855787704046
7049,Rad9a,1.055726154889222,0.022977022977022976,0.051951855787704046
7050,BC056474,1.0597515351947009,0.022977022977022976,0.051951855787704046
7051,B230118H07Rik,1.1165623467441308,0.022977022977022976,0.051951855787704046
7052,Larp4b,1.1236241434318934,0.022977022977022976,0.051951855787704046
7053,Mak16,1.127173766124543,0.022977022977022976,0.051951855787704046
7054,Nipa1,1.1473225493570764,0.022977022977022976,0.051951855787704046
7055,Cept1,1.2328724280809904,0.022977022977022976,0.051951855787704046
7056,Pxdn,1.2610812261264386,0.022977022977022976,0.051951855787704046
7057,Usp25,1.306475024229972,0.022977022977022976,0.051951855787704046
7058,Unk,1.3551377667258264,0.022977022977022976,0.051951855787704046
7059,Zc3h12c,1.3568459545550855,0.022977022977022976,0.051951855787704046
7060,X4931406C07Rik,1.4460992819083578,0.022977022977022976,0.051951855787704046
7061,Pigm,1.5072215715877766,0.022977022977022976,0.051951855787704046
7062,Chrm4,1.550479388075141,0.022977022977022976,0.051951855787704046
7063,Zc3h3,1.6067094826944808,0.022977022977022976,0.051951855787704046
7064,Chpf2,1.6376710669693515,0.022977022977022976,0.051951855787704046
7065,Wipi1,1.7104522270347835,0.022977022977022976,0.051951855787704046
7066,Rras,1.7805250865354538,0.022977022977022976,0.051951855787704046
7067,Zfp933,1.810672187193414,0.022977022977022976,0.051951855787704046
7068,Dom3z,2.0573298778284106,0.022977022977022976,0.051951855787704046
7069,Cd2bp2,2.0698751032187817,0.022977022977022976,0.051951855787704046
7070,Ush1g,2.1027844427075015,0.022977022977022976,0.051951855787704046
7071,Gmppb,2.222086117048118,0.022977022977022976,0.051951855787704046
7072,Plcd3,2.236934135344792,0.022977022977022976,0.051951855787704046
7073,Elac1,2.2651080955275233,0.022977022977022976,0.051951855787704046
7074,Serinc2,2.431502641545306,0.022977022977022976,0.051951855787704046
7075,Hist1h4a,2.4350185389707275,0.022977022977022976,0.051951855787704046
7076,Bud13,2.46357309468579,0.022977022977022976,0.051951855787704046
7077,Zbtb37,2.526662248798992,0.022977022977022976,0.051951855787704046
7078,Fzd8,2.758169459491742,0.022977022977022976,0.051951855787704046
7079,Mcph1,2.8198111651085718,0.022977022977022976,0.051951855787704046
7080,Slc16a10,2.925714995169189,0.022977022977022976,0.051951855787704046
7081,Mir568,2.937108324047994,0.022977022977022976,0.051951855787704046
7082,Lamc3,3.0312984964210328,0.022977022977022976,0.051951855787704046
7083,Lingo2,3.105144319352712,0.022977022977022976,0.051951855787704046
7084,Haus8,3.1155723137670512,0.022977022977022976,0.051951855787704046
7085,Eps8l2,3.1198957560447678,0.022977022977022976,0.051951855787704046
7086,Cox7b2,3.7317962687438646,0.022977022977022976,0.051951855787704046
7087,Smpx,3.763266329901433,0.022977022977022976,0.051951855787704046
7088,Tmem150b,3.7690102983365685,0.022977022977022976,0.051951855787704046
7089,E530001F21Rik,3.770020053491448,0.022977022977022976,0.051951855787704046
7090,X1700097N02Rik,4.166102496059668,0.022977022977022976,0.051951855787704046
7091,Pitpnm2,0.5811092379117041,0.023976023976023976,0.05380845358448942
7092,Snrpd3,0.763978708212545,0.023976023976023976,0.05380845358448942
7093,Nfic,0.7906566418960684,0.023976023976023976,0.05380845358448942
7094,Asns,0.822057946198755,0.023976023976023976,0.05380845358448942
7095,Ipo11,0.8266664647148059,0.023976023976023976,0.05380845358448942
7096,Fam193a,0.8917807618695061,0.023976023976023976,0.05380845358448942
7097,Znf512b,0.9705164471314636,0.023976023976023976,0.05380845358448942
7098,Soga2,0.9980086902965855,0.023976023976023976,0.05380845358448942
7099,Ptpn23,1.0085362017953783,0.023976023976023976,0.05380845358448942
7100,Stam2,1.0569145613665296,0.023976023976023976,0.05380845358448942
7101,Slc25a25,1.081511147238518,0.023976023976023976,0.05380845358448942
7102,Cul2,1.1072883829486895,0.023976023976023976,0.05380845358448942
7103,Usp16,1.1252099586803403,0.023976023976023976,0.05380845358448942
7104,Gsr,1.1569075279328251,0.023976023976023976,0.05380845358448942
7105,Lta4h,1.168508944633568,0.023976023976023976,0.05380845358448942
7106,Paxip1,1.2474830589128498,0.023976023976023976,0.05380845358448942
7107,Slc9a8,1.2945937639282505,0.023976023976023976,0.05380845358448942
7108,Fgd6,1.3031135708239683,0.023976023976023976,0.05380845358448942
7109,Slc7a8,1.3199383068314048,0.023976023976023976,0.05380845358448942
7110,Ptgfrn,1.4193854794486647,0.023976023976023976,0.05380845358448942
7111,Lims2,1.447309883518295,0.023976023976023976,0.05380845358448942
7112,Srpk1,1.5399422560084797,0.023976023976023976,0.05380845358448942
7113,Naa16,1.542290473695953,0.023976023976023976,0.05380845358448942
7114,Cyp4v3,1.5769978712653385,0.023976023976023976,0.05380845358448942
7115,Plekha8,1.5945981950031092,0.023976023976023976,0.05380845358448942
7116,Gabpb1,1.6455312997624163,0.023976023976023976,0.05380845358448942
7117,Islr2,1.7164221984612027,0.023976023976023976,0.05380845358448942
7118,Kcnab1,1.7454135742064296,0.023976023976023976,0.05380845358448942
7119,Gadd45a,1.7518738421802709,0.023976023976023976,0.05380845358448942
7120,Prodh,1.7719492769358538,0.023976023976023976,0.05380845358448942
7121,Fam189a2,1.8609216946474945,0.023976023976023976,0.05380845358448942
7122,Adamtsl1,1.980699997971563,0.023976023976023976,0.05380845358448942
7123,Prdm16,2.0091988469171085,0.023976023976023976,0.05380845358448942
7124,Sec24d,2.075126520298857,0.023976023976023976,0.05380845358448942
7125,Asap2,2.083608575053778,0.023976023976023976,0.05380845358448942
7126,Sel1l3,2.1001231719771623,0.023976023976023976,0.05380845358448942
7127,Dnmbp,2.202575152263672,0.023976023976023976,0.05380845358448942
7128,Nucb2,2.241983898062842,0.023976023976023976,0.05380845358448942
7129,Tmem203,2.2698553059462263,0.023976023976023976,0.05380845358448942
7130,Trpc5,2.8335577413314645,0.023976023976023976,0.05380845358448942
7131,Lat2,3.1337821557696373,0.023976023976023976,0.05380845358448942
7132,Bhlhe22,3.1361374796928256,0.023976023976023976,0.05380845358448942
7133,Zscan22,3.213923486638044,0.023976023976023976,0.05380845358448942
7134,Hrh2,3.2155270257020883,0.023976023976023976,0.05380845358448942
7135,Ccdc24,3.2176644259097795,0.023976023976023976,0.05380845358448942
7136,Rhov,3.3512244190453897,0.023976023976023976,0.05380845358448942
7137,Sgcg,3.423719934364078,0.023976023976023976,0.05380845358448942
7138,Lefty1,3.549977843263724,0.023976023976023976,0.05380845358448942
7139,Crybb3,3.5838779467416386,0.023976023976023976,0.05380845358448942
7140,Fgd3,3.7370840333082977,0.023976023976023976,0.05380845358448942
7141,Tdrd6,3.7465215103031557,0.023976023976023976,0.05380845358448942
7142,Zfp109,3.965018968355901,0.023976023976023976,0.05380845358448942
7143,Gm11128,4.3789229910833285,0.023976023976023976,0.05380845358448942
7144,Gda,0.6041390102317544,0.024975024975024976,0.055521987718327157
7145,Rasgef1a,0.6050516220089037,0.024975024975024976,0.055521987718327157
7146,Dgkd,0.6075555217190658,0.024975024975024976,0.055521987718327157
7147,Kank3,0.6139985603967311,0.024975024975024976,0.055521987718327157
7148,Psmd3,0.6179008063674809,0.024975024975024976,0.055521987718327157
7149,Lancl1,0.6340828599715894,0.024975024975024976,0.055521987718327157
7150,Kcnj4,0.6592349959441828,0.024975024975024976,0.055521987718327157
7151,Gnpat,0.7559529658584943,0.024975024975024976,0.055521987718327157
7152,Vopp1,0.7617928745066839,0.024975024975024976,0.055521987718327157
7153,Farp1,0.789472214839867,0.024975024975024976,0.055521987718327157
7154,Fbxo25,0.8019530779615954,0.024975024975024976,0.055521987718327157
7155,Ehmt1,0.8458412662459505,0.024975024975024976,0.055521987718327157
7156,Vstm2l,0.8642293585840339,0.024975024975024976,0.055521987718327157
7157,Cenpv,0.8980634709774936,0.024975024975024976,0.055521987718327157
7158,C77370,0.9119666860021564,0.024975024975024976,0.055521987718327157
7159,Cdkn2d,0.9778963128211372,0.024975024975024976,0.055521987718327157
7160,Tpgs2,0.9993244846401458,0.024975024975024976,0.055521987718327157
7161,Atpaf1,1.0314894782511241,0.024975024975024976,0.055521987718327157
7162,Cacfd1,1.1092659204360733,0.024975024975024976,0.055521987718327157
7163,Plekha5,1.1232131139473474,0.024975024975024976,0.055521987718327157
7164,Erc1,1.1419789535907638,0.024975024975024976,0.055521987718327157
7165,Lrpprc,1.1488243879433067,0.024975024975024976,0.055521987718327157
7166,Sap130,1.1689771938202707,0.024975024975024976,0.055521987718327157
7167,Zfp12,1.213544651284875,0.024975024975024976,0.055521987718327157
7168,Fam105b,1.2269289139331319,0.024975024975024976,0.055521987718327157
7169,Fam149a,1.2487301004733022,0.024975024975024976,0.055521987718327157
7170,Cep250,1.284270036960778,0.024975024975024976,0.055521987718327157
7171,Chrnb2,1.3907923147604713,0.024975024975024976,0.055521987718327157
7172,N6amt2,1.4235304728725424,0.024975024975024976,0.055521987718327157
7173,Ppp1r37,1.4307934504409079,0.024975024975024976,0.055521987718327157
7174,Efemp2,1.4503950158945988,0.024975024975024976,0.055521987718327157
7175,Zfp955b,1.4659936680746986,0.024975024975024976,0.055521987718327157
7176,Zfp358,1.4669950124913085,0.024975024975024976,0.055521987718327157
7177,Tmem175,1.4787547581343925,0.024975024975024976,0.055521987718327157
7178,Ccdc126,1.531768361044511,0.024975024975024976,0.055521987718327157
7179,Rabepk,1.5526856582003994,0.024975024975024976,0.055521987718327157
7180,Rhou,1.558707796281534,0.024975024975024976,0.055521987718327157
7181,Nes,1.6369800890679693,0.024975024975024976,0.055521987718327157
7182,X9930013L23Rik,1.7156926588779173,0.024975024975024976,0.055521987718327157
7183,Cdpf1,1.7437054460112815,0.024975024975024976,0.055521987718327157
7184,Cep192,1.7556123784233373,0.024975024975024976,0.055521987718327157
7185,Arap1,1.779803542033005,0.024975024975024976,0.055521987718327157
7186,Timmdc1,1.7847445925126628,0.024975024975024976,0.055521987718327157
7187,Ppil3,1.869817865245727,0.024975024975024976,0.055521987718327157
7188,Fzd1,1.901154229169527,0.024975024975024976,0.055521987718327157
7189,Mettl21d,2.0444811256620508,0.024975024975024976,0.055521987718327157
7190,Kansl2,2.1376749335861467,0.024975024975024976,0.055521987718327157
7191,Zfyve1,2.2289573297416014,0.024975024975024976,0.055521987718327157
7192,Haus6,2.3421958939417538,0.024975024975024976,0.055521987718327157
7193,Rhobtb1,2.388922165681954,0.024975024975024976,0.055521987718327157
7194,Pla2g4a,2.5117578062423305,0.024975024975024976,0.055521987718327157
7195,Gm10069,2.5817383618022465,0.024975024975024976,0.055521987718327157
7196,Slc25a45,2.6075990136035645,0.024975024975024976,0.055521987718327157
7197,Cyp39a1,2.6194627958553562,0.024975024975024976,0.055521987718327157
7198,Fancf,2.7013823469392353,0.024975024975024976,0.055521987718327157
7199,Tspan4,2.9505626768576296,0.024975024975024976,0.055521987718327157
7200,Mob3a,3.0686212603847727,0.024975024975024976,0.055521987718327157
7201,Sdcbp2,3.3055766825747086,0.024975024975024976,0.055521987718327157
7202,Thoc6,3.3431347433426533,0.024975024975024976,0.055521987718327157
7203,X6330415B21Rik,3.447595325424121,0.024975024975024976,0.055521987718327157
7204,Btbd19,3.5835345990206537,0.024975024975024976,0.055521987718327157
7205,Cldn26,3.7441828845795326,0.024975024975024976,0.055521987718327157
7206,Pabpc6,4.184972659673653,0.024975024975024976,0.055521987718327157
7207,Olfr31,4.3789229910833285,0.024975024975024976,0.055521987718327157
7208,C430002N11Rik,4.3789229910833285,0.024975024975024976,0.055521987718327157
7209,X2010204K13Rik,4.3789229910833285,0.024975024975024976,0.055521987718327157
7210,Nek10,4.3789229910833285,0.024975024975024976,0.055521987718327157
7211,Ftsj2,4.566385939879008,0.024975024975024976,0.055521987718327157
7212,Bcl11b,0.6491971891335999,0.025974025974025976,0.057187799840917125
7213,Arhgef2,0.7069747367391342,0.025974025974025976,0.057187799840917125
7214,Atg3,0.7362987611927319,0.025974025974025976,0.057187799840917125
7215,Uhrf2,0.7606688673758756,0.025974025974025976,0.057187799840917125
7216,Rbm33,0.7776948388671466,0.025974025974025976,0.057187799840917125
7217,Dnm2,0.7874668238574725,0.025974025974025976,0.057187799840917125
7218,Clip4,0.7908613629299326,0.025974025974025976,0.057187799840917125
7219,Fbxo21,0.8503743140762703,0.025974025974025976,0.057187799840917125
7220,Adam9,0.900788842008514,0.025974025974025976,0.057187799840917125
7221,Arfip2,0.9145469586440964,0.025974025974025976,0.057187799840917125
7222,Ggt7,0.9177925440790662,0.025974025974025976,0.057187799840917125
7223,Exosc8,0.9644259104218604,0.025974025974025976,0.057187799840917125
7224,Anks3,0.9777827320392967,0.025974025974025976,0.057187799840917125
7225,Chd7,1.0493768893217648,0.025974025974025976,0.057187799840917125
7226,Sgpl1,1.0534579906494628,0.025974025974025976,0.057187799840917125
7227,Fbxo41,1.0875197164861694,0.025974025974025976,0.057187799840917125
7228,Tln1,1.0920937757741918,0.025974025974025976,0.057187799840917125
7229,Gltp,1.097566050754033,0.025974025974025976,0.057187799840917125
7230,Nt5m,1.0985938406742768,0.025974025974025976,0.057187799840917125
7231,Itpk1,1.1225417308551469,0.025974025974025976,0.057187799840917125
7232,Iqgap1,1.1498811763661765,0.025974025974025976,0.057187799840917125
7233,Ppfia4,1.1587983473064187,0.025974025974025976,0.057187799840917125
7234,Zfp414,1.1615455609951342,0.025974025974025976,0.057187799840917125
7235,Ttc39c,1.16932046190158,0.025974025974025976,0.057187799840917125
7236,Adssl1,1.17212479143339,0.025974025974025976,0.057187799840917125
7237,Sp1,1.2012673895786112,0.025974025974025976,0.057187799840917125
7238,Zfp280c,1.2014748495894532,0.025974025974025976,0.057187799840917125
7239,Myg1,1.2270224487458283,0.025974025974025976,0.057187799840917125
7240,Ddn,1.2282778324834773,0.025974025974025976,0.057187799840917125
7241,Dgat1,1.2818566702732295,0.025974025974025976,0.057187799840917125
7242,Llgl1,1.3268839418670768,0.025974025974025976,0.057187799840917125
7243,Mfsd5,1.3671863123873447,0.025974025974025976,0.057187799840917125
7244,Pwp1,1.3697738496695413,0.025974025974025976,0.057187799840917125
7245,Cpsf4,1.3820681137430852,0.025974025974025976,0.057187799840917125
7246,Ibtk,1.3895443349573497,0.025974025974025976,0.057187799840917125
7247,Mphosph9,1.3986212548343786,0.025974025974025976,0.057187799840917125
7248,Hsd17b7,1.4395710289467132,0.025974025974025976,0.057187799840917125
7249,Zfp410,1.4480984247311688,0.025974025974025976,0.057187799840917125
7250,Spata13,1.5359937039768512,0.025974025974025976,0.057187799840917125
7251,Kif16b,1.5476819624692943,0.025974025974025976,0.057187799840917125
7252,Slc5a6,1.6456601492227239,0.025974025974025976,0.057187799840917125
7253,Nckap5l,1.6466858238884503,0.025974025974025976,0.057187799840917125
7254,Rtn4rl1,1.6647923688210895,0.025974025974025976,0.057187799840917125
7255,Nt5c3b,1.6916345637544998,0.025974025974025976,0.057187799840917125
7256,Frmd4b,1.703053569489752,0.025974025974025976,0.057187799840917125
7257,St3gal4,1.7804416377033685,0.025974025974025976,0.057187799840917125
7258,Hyal2,1.8208249194557975,0.025974025974025976,0.057187799840917125
7259,Cntn3,1.832906782790368,0.025974025974025976,0.057187799840917125
7260,Dbr1,1.8815932429861957,0.025974025974025976,0.057187799840917125
7261,Traf7,1.8871480061861674,0.025974025974025976,0.057187799840917125
7262,Cnpy3,1.957532520696521,0.025974025974025976,0.057187799840917125
7263,Zwint,1.9908402253956183,0.025974025974025976,0.057187799840917125
7264,Rrp9,2.125973261928286,0.025974025974025976,0.057187799840917125
7265,Clstn1,2.1399479966474786,0.025974025974025976,0.057187799840917125
7266,Sh2b2,2.2755299150501753,0.025974025974025976,0.057187799840917125
7267,Ocln,2.3439203277375675,0.025974025974025976,0.057187799840917125
7268,Znhit3,2.3786297409683965,0.025974025974025976,0.057187799840917125
7269,Ramp3,2.4480683501331484,0.025974025974025976,0.057187799840917125
7270,Fam83d,2.648750017044239,0.025974025974025976,0.057187799840917125
7271,Tnfrsf11b,2.8289202180663207,0.025974025974025976,0.057187799840917125
7272,Nkx3.1,3.1043057738175417,0.025974025974025976,0.057187799840917125
7273,Rhod,3.131709881554869,0.025974025974025976,0.057187799840917125
7274,Pla2g4b,3.4299242647728763,0.025974025974025976,0.057187799840917125
7275,Itga11,3.605750689038508,0.025974025974025976,0.057187799840917125
7276,Tmem178b,3.7195109850299817,0.025974025974025976,0.057187799840917125
7277,X1700011I03Rik,3.7399937243674097,0.025974025974025976,0.057187799840917125
7278,Sh3d21,3.7510731128220565,0.025974025974025976,0.057187799840917125
7279,Agtr1a,3.769896300436475,0.025974025974025976,0.057187799840917125
7280,X4930429F24Rik,3.9795773226626316,0.025974025974025976,0.057187799840917125
7281,Tctn1,4.224994012709915,0.025974025974025976,0.057187799840917125
7282,Ctdsp2,0.6212887417168755,0.026973026973026972,0.05889398630784985
7283,Cdk19,0.6466130321200733,0.026973026973026972,0.05889398630784985
7284,Zfp608,0.7058584569088847,0.026973026973026972,0.05889398630784985
7285,Scaf8,0.7362692911260175,0.026973026973026972,0.05889398630784985
7286,Cav2,0.8317193026738404,0.026973026973026972,0.05889398630784985
7287,Igsf8,0.8461361945038891,0.026973026973026972,0.05889398630784985
7288,Rwdd1,0.8743587531423834,0.026973026973026972,0.05889398630784985
7289,Nin,0.9241482156197008,0.026973026973026972,0.05889398630784985
7290,Med15,0.9656040364207644,0.026973026973026972,0.05889398630784985
7291,Dpcd,1.0070119567474425,0.026973026973026972,0.05889398630784985
7292,Glt25d1,1.0177714209154445,0.026973026973026972,0.05889398630784985
7293,Trim27,1.022855170898414,0.026973026973026972,0.05889398630784985
7294,Ptcd1,1.0326684321900932,0.026973026973026972,0.05889398630784985
7295,Sun2,1.0478267531037522,0.026973026973026972,0.05889398630784985
7296,Cpsf2,1.1163270591666172,0.026973026973026972,0.05889398630784985
7297,Ranbp10,1.120834756347668,0.026973026973026972,0.05889398630784985
7298,Ccdc97,1.1234820010590545,0.026973026973026972,0.05889398630784985
7299,Pag1,1.1344716326747633,0.026973026973026972,0.05889398630784985
7300,Ppp2r3d,1.1683351280077856,0.026973026973026972,0.05889398630784985
7301,X0610009B22Rik,1.1759364473775564,0.026973026973026972,0.05889398630784985
7302,Ccdc32,1.1896671705042672,0.026973026973026972,0.05889398630784985
7303,Dhx33,1.197851780521549,0.026973026973026972,0.05889398630784985
7304,Zfp821,1.2280635432931015,0.026973026973026972,0.05889398630784985
7305,X0610009O20Rik,1.2554491953601694,0.026973026973026972,0.05889398630784985
7306,Per2,1.267918521570536,0.026973026973026972,0.05889398630784985
7307,Tbc1d10a,1.2798502462753678,0.026973026973026972,0.05889398630784985
7308,Ppm1l,1.285536316323237,0.026973026973026972,0.05889398630784985
7309,Snhg3,1.2995518938202764,0.026973026973026972,0.05889398630784985
7310,Pnpla6,1.339973842976217,0.026973026973026972,0.05889398630784985
7311,D19Ertd737e,1.4153232970130412,0.026973026973026972,0.05889398630784985
7312,Gtdc2,1.422940593642918,0.026973026973026972,0.05889398630784985
7313,Tbc1d8,1.4447523319510487,0.026973026973026972,0.05889398630784985
7314,Gtpbp2,1.4530454945516054,0.026973026973026972,0.05889398630784985
7315,Pcnxl2,1.4578053495689312,0.026973026973026972,0.05889398630784985
7316,Uhrf1bp1,1.4599553585862441,0.026973026973026972,0.05889398630784985
7317,Plekha6,1.5190533569397178,0.026973026973026972,0.05889398630784985
7318,Spred2,1.5460264023256076,0.026973026973026972,0.05889398630784985
7319,Alkbh7,1.5489391202910876,0.026973026973026972,0.05889398630784985
7320,Gmppa,1.5551504257903275,0.026973026973026972,0.05889398630784985
7321,Zscan18,1.6292483154092987,0.026973026973026972,0.05889398630784985
7322,Gramd1b,1.6432419498037256,0.026973026973026972,0.05889398630784985
7323,Zfp335,1.6437752330873954,0.026973026973026972,0.05889398630784985
7324,Ap1s2,1.6785469425770594,0.026973026973026972,0.05889398630784985
7325,Smyd3,2.028079854363039,0.026973026973026972,0.05889398630784985
7326,Gemin4,2.1567708709623434,0.026973026973026972,0.05889398630784985
7327,Slc19a2,2.184148439313543,0.026973026973026972,0.05889398630784985
7328,Atp5s,2.2121452229039287,0.026973026973026972,0.05889398630784985
7329,Dok5,2.23157336489124,0.026973026973026972,0.05889398630784985
7330,Akr1c18,2.3112925534223705,0.026973026973026972,0.05889398630784985
7331,Bend5,2.4706350468524687,0.026973026973026972,0.05889398630784985
7332,Gpc2,2.513798905284795,0.026973026973026972,0.05889398630784985
7333,Cth,2.7746250751310146,0.026973026973026972,0.05889398630784985
7334,Gpr88,2.78283894186802,0.026973026973026972,0.05889398630784985
7335,Klhl14,3.118022398727343,0.026973026973026972,0.05889398630784985
7336,Shc3,3.1213941979223194,0.026973026973026972,0.05889398630784985
7337,Rnf180,3.427184908663744,0.026973026973026972,0.05889398630784985
7338,Cdnf,3.7238617789669375,0.026973026973026972,0.05889398630784985
7339,Ccl12,3.7644144375332127,0.026973026973026972,0.05889398630784985
7340,Cxcr6,3.9489748066529655,0.026973026973026972,0.05889398630784985
7341,Pcdha6,3.9678802162144273,0.026973026973026972,0.05889398630784985
7342,Ankrd66,4.3789229910833285,0.026973026973026972,0.05889398630784985
7343,Ip6k2,0.6214434535326807,0.027972027972027972,0.060604800604800606
7344,Dcaf6,0.7814593153265672,0.027972027972027972,0.060604800604800606
7345,Kcna4,0.8238862678914074,0.027972027972027972,0.060604800604800606
7346,Smurf2,0.8800171245254644,0.027972027972027972,0.060604800604800606
7347,Rfc1,0.9214859725616239,0.027972027972027972,0.060604800604800606
7348,Eif4e2,0.9287004674701711,0.027972027972027972,0.060604800604800606
7349,Zc3h7a,0.9364207006415994,0.027972027972027972,0.060604800604800606
7350,Lrrfip1,0.9693586987682984,0.027972027972027972,0.060604800604800606
7351,Pknox1,0.9864724702572182,0.027972027972027972,0.060604800604800606
7352,Kbtbd4,1.0066602107074343,0.027972027972027972,0.060604800604800606
7353,Dcaf12l1,1.0128081638770876,0.027972027972027972,0.060604800604800606
7354,Ing4,1.0465698813959734,0.027972027972027972,0.060604800604800606
7355,Katnal1,1.15714915265414,0.027972027972027972,0.060604800604800606
7356,Ptges2,1.158054290866637,0.027972027972027972,0.060604800604800606
7357,Csrp2bp,1.1633205807982734,0.027972027972027972,0.060604800604800606
7358,X2410004B18Rik,1.188111267346327,0.027972027972027972,0.060604800604800606
7359,Mrpl16,1.2053825696003932,0.027972027972027972,0.060604800604800606
7360,Bmp7,1.2130523729559837,0.027972027972027972,0.060604800604800606
7361,Zcrb1,1.2220260468825894,0.027972027972027972,0.060604800604800606
7362,Appbp2,1.2714420835940743,0.027972027972027972,0.060604800604800606
7363,Zfp871,1.3002273245859683,0.027972027972027972,0.060604800604800606
7364,Jmjd6,1.3102934047156456,0.027972027972027972,0.060604800604800606
7365,Micall1,1.376263084330151,0.027972027972027972,0.060604800604800606
7366,Fam219b,1.4063068867211264,0.027972027972027972,0.060604800604800606
7367,Ina,1.4282405215139908,0.027972027972027972,0.060604800604800606
7368,Ptpn21,1.4678415726642258,0.027972027972027972,0.060604800604800606
7369,Mettl14,1.480745657798861,0.027972027972027972,0.060604800604800606
7370,Rab7,1.4834599573207965,0.027972027972027972,0.060604800604800606
7371,Ift43,1.5284294941464047,0.027972027972027972,0.060604800604800606
7372,Ctps2,1.5523808533715178,0.027972027972027972,0.060604800604800606
7373,Pan2,1.5659607089429584,0.027972027972027972,0.060604800604800606
7374,Crlf3,1.6050232791817933,0.027972027972027972,0.060604800604800606
7375,Thoc5,1.6107837364424502,0.027972027972027972,0.060604800604800606
7376,Dhrs7b,1.6672741792264567,0.027972027972027972,0.060604800604800606
7377,AI854703,1.7687503231307078,0.027972027972027972,0.060604800604800606
7378,Slc25a40,1.957953378164743,0.027972027972027972,0.060604800604800606
7379,Lin7b,1.9722270046172525,0.027972027972027972,0.060604800604800606
7380,Jag2,2.143354288356991,0.027972027972027972,0.060604800604800606
7381,Itga10,2.247790576053368,0.027972027972027972,0.060604800604800606
7382,Rarg,2.3013673448197682,0.027972027972027972,0.060604800604800606
7383,B4galt1,2.3219389989676404,0.027972027972027972,0.060604800604800606
7384,Immp2l,2.481678946119685,0.027972027972027972,0.060604800604800606
7385,Prtg,2.512613892797596,0.027972027972027972,0.060604800604800606
7386,Foxc2,2.5457152326967476,0.027972027972027972,0.060604800604800606
7387,Pcdhb11,2.6460041438667323,0.027972027972027972,0.060604800604800606
7388,Mfsd7c,2.669533430556708,0.027972027972027972,0.060604800604800606
7389,Tmem198b,2.902898128017206,0.027972027972027972,0.060604800604800606
7390,Gm15319,2.9401891365400514,0.027972027972027972,0.060604800604800606
7391,BC051142,2.9647401470237744,0.027972027972027972,0.060604800604800606
7392,Sag,2.9995378219736586,0.027972027972027972,0.060604800604800606
7393,Gm5577,3.119336028339739,0.027972027972027972,0.060604800604800606
7394,Thap6,3.148357857950583,0.027972027972027972,0.060604800604800606
7395,Slc43a3,3.1491124816925904,0.027972027972027972,0.060604800604800606
7396,Sgol2,3.4667711780387305,0.027972027972027972,0.060604800604800606
7397,Prss52,4.174768224062052,0.027972027972027972,0.060604800604800606
7398,Slc6a20a,4.3789229910833285,0.027972027972027972,0.060604800604800606
